"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,933
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,933
"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,932
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,958
"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,958
"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,958
"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,965
"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,965
"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,965
"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,946
"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,946
"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,946
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,582
Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,582
Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,572
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,572
Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,572
Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,579
Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,572
"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,572
"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,572
"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,572
"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,585
"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,585
"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,585
Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,585
"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,585
"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,585
Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,585
"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,585
"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,585
Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,585
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,585
"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,585
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,585
"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,715
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,585
"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,715
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,585
"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,678
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,585
"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,808
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,585
"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,808
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,585
"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,808
"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,579
Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,682
Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,357
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,569
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,787
Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,987
Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,815
Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,825
Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,779
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,755
Expense (current LCU),GC.XPN.TOTL.CN,755
Export unit value index (2000 = 100),TX.UVI.MRCH.XD.WD,610
Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,397
Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,587
Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,533
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,380
"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,603
Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,545
Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,531
Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,533
Exports of goods and services (current LCU),NE.EXP.GNFS.CN,380
Exports of goods and services (current US$),NE.EXP.GNFS.CD,387
"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,608
External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,380
External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,891
External balance on goods and services (current LCU),NE.RSB.GNFS.CN,380
External balance on goods and services (current US$),NE.RSB.GNFS.CD,387
External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,825
"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,775
"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,775
"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,775
"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,775
"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,775
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,835
External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,835
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,835
Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,1020
Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,1008
Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,1002
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,92
Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,941
Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,855
Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,460
Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,566
Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,555
Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,555
Final consumption expenditure (current LCU),NE.CON.TOTL.CN,460
Final consumption expenditure (current US$),NE.CON.TOTL.CD,467
Financial intermediary services indirectly Measured (FISIM) (constant LCU),NV.FSM.TOTL.KN,983
Financial intermediary services indirectly Measured (FISIM) (current LCU),NV.FSM.TOTL.CN,938
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,1010
Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,1007
Firms experiencing electrical outages (% of firms),IC.ELC.OUTG.ZS,1009
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,1010
Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,1007
Firms offering formal training (% of firms),IC.FRM.TRNG.ZS,1006
Firms that do not report all sales for tax purposes (% of firms),IC.FRM.INFM.ZS,1015
Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,1013
Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,1006
Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,1006
Firms visited or required meetings with tax officials (% of firms),IC.FRM.METG.ZS,1009
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,1008
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,1011
"Fish species, threatened",EN.FSH.THRD.NO,1003
Fixed broadband subscriptions,IT.NET.BBND,761
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,761
Fixed telephone subscriptions,IT.MLT.MAIN,294
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,294
Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,392
Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,391
Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,68
"Food, beverages and tobacco (% of value added in manufacturing)",NV.MNF.FBTO.ZS.UN,597
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,613
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,421
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,359
"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,421
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,359
Forest area (% of land area),AG.LND.FRST.ZS,615
Forest area (sq. km),AG.LND.FRST.K2,615
Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,377
Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,589
Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,431
Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,391
GDP (constant 2010 US$),NY.GDP.MKTP.KD,323
GDP (constant LCU),NY.GDP.MKTP.KN,287
GDP (current LCU),NY.GDP.MKTP.CN,262
GDP (current US$),NY.GDP.MKTP.CD,269
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,287
GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,561
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,303
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,323
GDP per capita (constant LCU),NY.GDP.PCAP.KN,287
GDP per capita (current LCU),NY.GDP.PCAP.CN,262
GDP per capita (current US$),NY.GDP.PCAP.CD,269
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,303
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,646
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,646
GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,585
GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,787
GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,787
"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,646
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,646
GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,588
GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,972
GINI index (World Bank estimate),SI.POV.GINI,943
GNI (constant 2010 US$),NY.GNP.MKTP.KD,627
GNI (constant LCU),NY.GNP.MKTP.KN,629
GNI (current LCU),NY.GNP.MKTP.CN,312
GNI (current US$),NY.GNP.MKTP.CD,319
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,640
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,627
GNI per capita (constant LCU),NY.GNP.PCAP.KN,629
GNI per capita (current LCU),NY.GNP.PCAP.CN,312
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,648
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,350
"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,711
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,617
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,350
"GNI, PPP (constant 2011 international $)",NY.GNP.MKTP.PP.KD,711
"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,617
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,450
General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,577
General government final consumption expenditure (constant 2010 US$),NE.CON.GOVT.KD,566
General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,567
General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,450
General government final consumption expenditure (current US$),NE.CON.GOVT.CD,457
Goods and services expense (% of expense),GC.XPN.GSRV.ZS,754
Goods and services expense (current LCU),GC.XPN.GSRV.CN,754
"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,560
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,560
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,705
"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,794
"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,869
"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,890
"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,889
Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,701
Grants and other revenue (current LCU),GC.REV.GOTR.CN,701
"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,358
Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,447
Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,543
Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,533
Gross capital formation (constant LCU),NE.GDI.TOTL.KN,533
Gross capital formation (current LCU),NE.GDI.TOTL.CN,447
Gross capital formation (current US$),NE.GDI.TOTL.CD,454
Gross domestic income (constant LCU),NY.GDY.TOTL.KN,510
Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,437
Gross domestic savings (current LCU),NY.GDS.TOTL.CN,437
Gross domestic savings (current US$),NY.GDS.TOTL.CD,444
Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,464
Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,553
Gross fixed capital formation (constant 2010 US$),NE.GDI.FTOT.KD,543
Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,544
Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,464
Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,471
"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,676
"Gross fixed capital formation, private sector (current LCU)",NE.GDI.FPRV.CN,676
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,677
"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,677
"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,624
Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,447
Gross national expenditure (constant 2010 US$),NE.DAB.TOTL.KD,533
Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,533
Gross national expenditure (current LCU),NE.DAB.TOTL.CN,447
Gross national expenditure (current US$),NE.DAB.TOTL.CD,454
Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,533
Gross savings (% of GDP),NY.GNS.ICTR.ZS,645
Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,645
Gross savings (current LCU),NY.GNS.ICTR.CN,645
Gross savings (current US$),NY.GNS.ICTR.CD,645
Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,642
Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,639
Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,608
Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,608
HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,910
High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,836
High-technology exports (current US$),TX.VAL.TECH.CD,836
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,722
Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,498
Households and NPISHs Final consumption expenditure (constant 2010 US$),NE.CON.PRVT.KD,486
Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,486
Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,403
Households and NPISHs Final consumption expenditure (current US$),NE.CON.PRVT.CD,410
Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,486
Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,498
"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,656
"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,684
Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,403
Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,950
"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,953
"Human capital index (HCI), female, lower bound (scale 0-1)",HD.HCI.OVRL.LB.FE,953
"Human capital index (HCI), female, upper bound (scale 0-1)",HD.HCI.OVRL.UB.FE,953
"Human capital index (HCI), lower bound (scale 0-1)",HD.HCI.OVRL.LB,950
"Human capital index (HCI), male (scale 0-1)",HD.HCI.OVRL.MA,953
"Human capital index (HCI), male, lower bound (scale 0-1)",HD.HCI.OVRL.LB.MA,953
"Human capital index (HCI), male, upper bound (scale 0-1)",HD.HCI.OVRL.UB.MA,953
"Human capital index (HCI), upper bound (scale 0-1)",HD.HCI.OVRL.UB,950
"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,715
ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,758
ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,752
"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,652
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,652
IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,916
"IFC, private nonguaranteed (NFL, current US$)",DT.NFL.NIFC.CD,668
"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,715
"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,502
"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,713
"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,512
Import unit value index (2000 = 100),TM.UVI.MRCH.XD.WD,570
Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,376
Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,548
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,357
"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,560
Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,521
Imports of goods and services (constant 2010 US$),NE.IMP.GNFS.KD,508
Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,510
Imports of goods and services (current LCU),NE.IMP.GNFS.CN,357
Imports of goods and services (current US$),NE.IMP.GNFS.CD,364
"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,563
"Incidence of HIV (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,786
"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,897
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,656
Income share held by fourth 20%,SI.DST.04TH.20,883
Income share held by highest 10%,SI.DST.10TH.10,883
Income share held by highest 20%,SI.DST.05TH.20,883
Income share held by lowest 10%,SI.DST.FRST.10,883
Income share held by lowest 20%,SI.DST.FRST.20,883
Income share held by second 20%,SI.DST.02ND.20,883
Income share held by third 20%,SI.DST.03RD.20,883
Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP1.ZG,914
Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP1.CG,914
Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP2.ZG,914
Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP2.CG,914
Individuals using the Internet (% of population),IT.NET.USER.ZS,587
"Industrial design applications, nonresident, by count",IP.IDS.NRCT,775
"Industrial design applications, resident, by count",IP.IDS.RSCT,784
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,478
"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,495
"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,483
"Industry (including construction), value added (constant LCU)",NV.IND.TOTL.KN,483
"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,478
"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,478
"Industry (including construction), value added per worker (constant 2010 US$)",NV.IND.EMPL.KD,677
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,279
"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,573
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,440
Informal employment (% of total non-agricultural employment),SL.ISV.IFRM.ZS,953
"Informal employment, female (% of total non-agricultural employment)",SL.ISV.IFRM.FE.ZS,953
"Informal employment, male (% of total non-agricultural employment)",SL.ISV.IFRM.MA.ZS,953
Informal payments to public officials (% of firms),IC.FRM.CORR.ZS,947
Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,606
Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,593
"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,606
"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,593
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,682
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,867
"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,867
Interest payments (% of expense),GC.XPN.INTP.ZS,717
Interest payments (% of revenue),GC.XPN.INTP.RV.ZS,705
Interest payments (current LCU),GC.XPN.INTP.CN,705
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,637
"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,949
"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,860
"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,950
International migrant stock (% of population),SM.POP.TOTL.ZS,864
"International migrant stock, total",SM.POP.TOTL,768
"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,681
"International tourism, expenditures (current US$)",ST.INT.XPND.CD,676
"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,755
"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,677
"International tourism, number of arrivals",ST.INT.ARVL,615
"International tourism, number of departures",ST.INT.DPRT,749
"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,681
"International tourism, receipts (current US$)",ST.INT.RCPT.CD,662
"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,734
"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,675
Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,959
Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,867
Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,887
Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,916
"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,540
"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,675
"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,540
"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,675
"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,540
"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,674
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,540
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,627
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,540
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,540
"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,627
"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,540
"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,540
"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,593
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,540
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,892
"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,893
"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,892
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,898
"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,899
"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,898
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,892
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,893
"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,892
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,540
"Labor force, total",SL.TLF.TOTL.IN,540
Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,805
Land area (sq. km),AG.LND.TOTL.K2,32
Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,912
Land under cereal production (hectares),AG.LND.CREL.HA,219
Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,840
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),SG.LAW.NODC.HR,906
Law mandates paid or unpaid maternity leave (1=yes; 0=no),SG.LAW.LEVE.PU,906
Law prohibits or invalidates child or early marriage (1=yes; 0=no),SG.LAW.CHMR,936
"Lead time to export, median case (days)",LP.EXP.DURS.MD,913
"Lead time to import, median case (days)",LP.IMP.DURS.MD,913
Legislation exists on domestic violence (1=yes; 0=no),SG.LEG.DVAW,840
